date,goal,category,completed,week_label,sheet
2025-08-14,(2x)Brush+(1x)Floss,daily,0,Week 2,August2025
2025-08-15,(2x)Brush+(1x)Floss,daily,0,Week 2,August2025
2025-08-16,(2x)Brush+(1x)Floss,daily,0,Week 2,August2025
2025-08-17,(2x)Brush+(1x)Floss,daily,0,Week 2,August2025
2025-08-04,Water (3L),daily,0,Week 1,August2025
2025-08-05,Water (3L),daily,0,Week 1,August2025
2025-08-06,Water (3L),daily,0,Week 1,August2025
2025-08-07,Water (3L),daily,0,Week 1,August2025
2025-08-08,Water (3L),daily,0,Week 1,August2025
2025-08-09,Water (3L),daily,0,Week 1,August2025
2025-08-10,Water (3L),daily,0,Week 1,August2025
2025-08-11,Water (3L),daily,0,Week 2,August2025
2025-08-12,Water (3L),daily,0,Week 2,August2025
2025-08-13,Water (3L),daily,0,Week 2,August2025
2025-08-14,Water (3L),daily,0,Week 2,August2025
2025-08-15,Water (3L),daily,0,Week 2,August2025
2025-08-16,Water (3L),daily,0,Week 2,August2025
2025-08-17,Water (3L),daily,0,Week 2,August2025
2025-08-04,7 hours sleep,daily,0,Week 1,August2025
2025-08-05,7 hours sleep,daily,0,Week 1,August2025
2025-08-06,7 hours sleep,daily,0,Week 1,August2025
2025-08-07,7 hours sleep,daily,0,Week 1,August2025
2025-08-08,7 hours sleep,daily,0,Week 1,August2025
2025-08-09,7 hours sleep,daily,0,Week 1,August2025
2025-08-10,7 hours sleep,daily,0,Week 1,August2025
2025-08-11,7 hours sleep,daily,0,Week 2,August2025
2025-08-12,7 hours sleep,daily,0,Week 2,August2025
2025-08-13,7 hours sleep,daily,0,Week 2,August2025
2025-08-14,7 hours sleep,daily,0,Week 2,August2025
2025-08-15,7 hours sleep,daily,0,Week 2,August2025
2025-08-16,7 hours sleep,daily,0,Week 2,August2025
2025-08-17,7 hours sleep,daily,0,Week 2,August2025
2025-08-04,Clean (~20 min),daily,0,Week 1,August2025
2025-08-05,Clean (~20 min),daily,0,Week 1,August2025
2025-08-06,Clean (~20 min),daily,0,Week 1,August2025
2025-08-07,Clean (~20 min),daily,0,Week 1,August2025
2025-08-08,Clean (~20 min),daily,0,Week 1,August2025
2025-08-09,Clean (~20 min),daily,0,Week 1,August2025
2025-08-10,Clean (~20 min),daily,0,Week 1,August2025
2025-08-11,Clean (~20 min),daily,0,Week 2,August2025
2025-08-12,Clean (~20 min),daily,0,Week 2,August2025
2025-08-13,Clean (~20 min),daily,0,Week 2,August2025
2025-08-14,Clean (~20 min),daily,0,Week 2,August2025
2025-08-15,Clean (~20 min),daily,0,Week 2,August2025
2025-08-16,Clean (~20 min),daily,0,Week 2,August2025
2025-08-17,Clean (~20 min),daily,0,Week 2,August2025
2025-08-04,Read (~20 min),daily,0,Week 1,August2025
2025-08-05,Read (~20 min),daily,0,Week 1,August2025
2025-08-06,Read (~20 min),daily,0,Week 1,August2025
2025-08-07,Read (~20 min),daily,0,Week 1,August2025
2025-08-08,Read (~20 min),daily,0,Week 1,August2025
2025-08-09,Read (~20 min),daily,0,Week 1,August2025
2025-08-10,Read (~20 min),daily,0,Week 1,August2025
2025-08-11,Read (~20 min),daily,0,Week 2,August2025
2025-08-12,Read (~20 min),daily,0,Week 2,August2025
2025-08-13,Read (~20 min),daily,0,Week 2,August2025
2025-08-14,Read (~20 min),daily,0,Week 2,August2025
2025-08-15,Read (~20 min),daily,0,Week 2,August2025
2025-08-16,Read (~20 min),daily,0,Week 2,August2025
2025-08-17,Read (~20 min),daily,0,Week 2,August2025
2025-08-04,Vitamins,daily,0,Week 1,August2025
2025-08-05,Vitamins,daily,0,Week 1,August2025
2025-08-06,Vitamins,daily,0,Week 1,August2025
2025-08-07,Vitamins,daily,0,Week 1,August2025
2025-08-08,Vitamins,daily,0,Week 1,August2025
2025-08-09,Vitamins,daily,0,Week 1,August2025
2025-08-10,Vitamins,daily,0,Week 1,August2025
2025-08-11,Vitamins,daily,0,Week 2,August2025
2025-08-12,Vitamins,daily,0,Week 2,August2025
2025-08-13,Vitamins,daily,0,Week 2,August2025
2025-08-14,Vitamins,daily,0,Week 2,August2025
2025-08-15,Vitamins,daily,0,Week 2,August2025
2025-08-16,Vitamins,daily,0,Week 2,August2025
2025-08-17,Vitamins,daily,0,Week 2,August2025
2025-08-04,Duolingo,daily,0,Week 1,August2025
2025-08-05,Duolingo,daily,0,Week 1,August2025
2025-08-06,Duolingo,daily,0,Week 1,August2025
2025-08-07,Duolingo,daily,0,Week 1,August2025
2025-08-08,Duolingo,daily,0,Week 1,August2025
2025-08-09,Duolingo,daily,0,Week 1,August2025
2025-08-10,Duolingo,daily,0,Week 1,August2025
2025-08-11,Duolingo,daily,0,Week 2,August2025
2025-08-12,Duolingo,daily,0,Week 2,August2025
2025-08-13,Duolingo,daily,0,Week 2,August2025
2025-08-14,Duolingo,daily,0,Week 2,August2025
2025-08-15,Duolingo,daily,0,Week 2,August2025
2025-08-16,Duolingo,daily,0,Week 2,August2025
2025-08-17,Duolingo,daily,0,Week 2,August2025
2025-08-18,Exercise,daily,0,Week 3,August2025
2025-08-19,Exercise,daily,0,Week 3,August2025
2025-08-20,Exercise,daily,0,Week 3,August2025
2025-08-21,Exercise,daily,0,Week 3,August2025
2025-08-22,Exercise,daily,0,Week 3,August2025
2025-08-23,Exercise,daily,0,Week 3,August2025
2025-08-24,Exercise,daily,0,Week 3,August2025
2025-08-25,Exercise,daily,0,Week 4,August2025
2025-08-26,Exercise,daily,0,Week 4,August2025
2025-08-27,Exercise,daily,0,Week 4,August2025
2025-08-28,Exercise,daily,0,Week 4,August2025
2025-08-29,Exercise,daily,0,Week 4,August2025
2025-08-30,Exercise,daily,0,Week 4,August2025
2025-08-31,Exercise,daily,0,Week 4,August2025
2025-08-18,Stretch/Yoga (>20min),daily,0,Week 3,August2025
2025-08-19,Stretch/Yoga (>20min),daily,0,Week 3,August2025
2025-08-20,Stretch/Yoga (>20min),daily,0,Week 3,August2025
2025-08-21,Stretch/Yoga (>20min),daily,0,Week 3,August2025
2025-08-22,Stretch/Yoga (>20min),daily,0,Week 3,August2025
2025-08-23,Stretch/Yoga (>20min),daily,0,Week 3,August2025
2025-08-24,Stretch/Yoga (>20min),daily,0,Week 3,August2025
2025-08-25,Stretch/Yoga (>20min),daily,0,Week 4,August2025
2025-08-26,Stretch/Yoga (>20min),daily,0,Week 4,August2025
2025-08-27,Stretch/Yoga (>20min),daily,0,Week 4,August2025
2025-08-28,Stretch/Yoga (>20min),daily,0,Week 4,August2025
2025-08-29,Stretch/Yoga (>20min),daily,0,Week 4,August2025
2025-08-30,Stretch/Yoga (>20min),daily,0,Week 4,August2025
2025-08-31,Stretch/Yoga (>20min),daily,0,Week 4,August2025
2025-08-18,Social Media (<limit),daily,0,Week 3,August2025
2025-08-19,Social Media (<limit),daily,0,Week 3,August2025
2025-08-20,Social Media (<limit),daily,0,Week 3,August2025
2025-08-21,Social Media (<limit),daily,0,Week 3,August2025
2025-08-22,Social Media (<limit),daily,0,Week 3,August2025
2025-08-23,Social Media (<limit),daily,0,Week 3,August2025
2025-08-24,Social Media (<limit),daily,0,Week 3,August2025
2025-08-25,Social Media (<limit),daily,0,Week 4,August2025
2025-08-26,Social Media (<limit),daily,0,Week 4,August2025
2025-08-27,Social Media (<limit),daily,0,Week 4,August2025
2025-08-28,Social Media (<limit),daily,0,Week 4,August2025
2025-08-29,Social Media (<limit),daily,0,Week 4,August2025
2025-08-30,Social Media (<limit),daily,0,Week 4,August2025
2025-08-31,Social Media (<limit),daily,0,Week 4,August2025
2025-08-18,Eat in,daily,0,Week 3,August2025
2025-08-19,Eat in,daily,0,Week 3,August2025
2025-08-20,Eat in,daily,0,Week 3,August2025
2025-08-21,Eat in,daily,0,Week 3,August2025
2025-08-22,Eat in,daily,0,Week 3,August2025
2025-08-23,Eat in,daily,0,Week 3,August2025
2025-08-24,Eat in,daily,0,Week 3,August2025
2025-08-25,Eat in,daily,0,Week 4,August2025
2025-08-26,Eat in,daily,0,Week 4,August2025
2025-08-27,Eat in,daily,0,Week 4,August2025
2025-08-28,Eat in,daily,0,Week 4,August2025
2025-08-29,Eat in,daily,0,Week 4,August2025
2025-08-30,Eat in,daily,0,Week 4,August2025
2025-08-31,Eat in,daily,0,Week 4,August2025
2025-08-18,Review Budget/Goals,daily,0,Week 3,August2025
2025-08-19,Review Budget/Goals,daily,0,Week 3,August2025
2025-08-20,Review Budget/Goals,daily,0,Week 3,August2025
2025-08-21,Review Budget/Goals,daily,0,Week 3,August2025
2025-08-22,Review Budget/Goals,daily,0,Week 3,August2025
2025-08-23,Review Budget/Goals,daily,0,Week 3,August2025
2025-08-24,Review Budget/Goals,daily,0,Week 3,August2025
2025-08-25,Review Budget/Goals,daily,0,Week 4,August2025
2025-08-26,Review Budget/Goals,daily,0,Week 4,August2025
2025-08-27,Review Budget/Goals,daily,0,Week 4,August2025
2025-08-28,Review Budget/Goals,daily,0,Week 4,August2025
2025-08-29,Review Budget/Goals,daily,0,Week 4,August2025
2025-08-30,Review Budget/Goals,daily,0,Week 4,August2025
2025-08-31,Review Budget/Goals,daily,0,Week 4,August2025
2025-08-18,(2x)Brush+(1x)Floss,daily,0,Week 3,August2025
2025-08-19,(2x)Brush+(1x)Floss,daily,0,Week 3,August2025
2025-08-20,(2x)Brush+(1x)Floss,daily,0,Week 3,August2025
2025-08-21,(2x)Brush+(1x)Floss,daily,0,Week 3,August2025
2025-08-22,(2x)Brush+(1x)Floss,daily,0,Week 3,August2025
2025-08-23,(2x)Brush+(1x)Floss,daily,0,Week 3,August2025
2025-08-24,(2x)Brush+(1x)Floss,daily,0,Week 3,August2025
2025-08-25,(2x)Brush+(1x)Floss,daily,0,Week 4,August2025
2025-08-26,(2x)Brush+(1x)Floss,daily,0,Week 4,August2025
2025-08-27,(2x)Brush+(1x)Floss,daily,0,Week 4,August2025
2025-08-28,(2x)Brush+(1x)Floss,daily,0,Week 4,August2025
2025-08-29,(2x)Brush+(1x)Floss,daily,0,Week 4,August2025
2025-08-30,(2x)Brush+(1x)Floss,daily,0,Week 4,August2025
2025-08-31,(2x)Brush+(1x)Floss,daily,0,Week 4,August2025
2025-08-18,Water (3L),daily,0,Week 3,August2025
2025-08-19,Water (3L),daily,0,Week 3,August2025
2025-08-20,Water (3L),daily,0,Week 3,August2025
2025-08-21,Water (3L),daily,0,Week 3,August2025
2025-08-22,Water (3L),daily,0,Week 3,August2025
2025-08-23,Water (3L),daily,0,Week 3,August2025
2025-08-24,Water (3L),daily,0,Week 3,August2025
2025-08-25,Water (3L),daily,0,Week 4,August2025
2025-08-26,Water (3L),daily,0,Week 4,August2025
2025-08-27,Water (3L),daily,0,Week 4,August2025
2025-08-28,Water (3L),daily,0,Week 4,August2025
2025-08-29,Water (3L),daily,0,Week 4,August2025
2025-08-30,Water (3L),daily,0,Week 4,August2025
2025-08-31,Water (3L),daily,0,Week 4,August2025
2025-08-18,7 hours sleep,daily,0,Week 3,August2025
2025-08-19,7 hours sleep,daily,0,Week 3,August2025
2025-08-20,7 hours sleep,daily,0,Week 3,August2025
2025-08-21,7 hours sleep,daily,0,Week 3,August2025
2025-08-22,7 hours sleep,daily,0,Week 3,August2025
2025-08-23,7 hours sleep,daily,0,Week 3,August2025
2025-08-24,7 hours sleep,daily,0,Week 3,August2025
2025-08-25,7 hours sleep,daily,0,Week 4,August2025
2025-08-26,7 hours sleep,daily,0,Week 4,August2025
2025-08-27,7 hours sleep,daily,0,Week 4,August2025
2025-08-28,7 hours sleep,daily,0,Week 4,August2025
2025-08-29,7 hours sleep,daily,0,Week 4,August2025
2025-08-30,7 hours sleep,daily,0,Week 4,August2025
2025-08-31,7 hours sleep,daily,0,Week 4,August2025
2025-08-18,Clean (~20 min),daily,0,Week 3,August2025
2025-08-19,Clean (~20 min),daily,0,Week 3,August2025
2025-08-20,Clean (~20 min),daily,0,Week 3,August2025
2025-08-21,Clean (~20 min),daily,0,Week 3,August2025
2025-08-22,Clean (~20 min),daily,0,Week 3,August2025
2025-08-23,Clean (~20 min),daily,0,Week 3,August2025
2025-08-24,Clean (~20 min),daily,0,Week 3,August2025
2025-08-25,Clean (~20 min),daily,0,Week 4,August2025
2025-08-26,Clean (~20 min),daily,0,Week 4,August2025
2025-08-27,Clean (~20 min),daily,0,Week 4,August2025
2025-08-28,Clean (~20 min),daily,0,Week 4,August2025
2025-08-29,Clean (~20 min),daily,0,Week 4,August2025
2025-08-30,Clean (~20 min),daily,0,Week 4,August2025
2025-08-31,Clean (~20 min),daily,0,Week 4,August2025
2025-08-18,Read (~20 min),daily,0,Week 3,August2025
2025-08-19,Read (~20 min),daily,0,Week 3,August2025
2025-08-20,Read (~20 min),daily,0,Week 3,August2025
2025-08-21,Read (~20 min),daily,0,Week 3,August2025
2025-08-22,Read (~20 min),daily,0,Week 3,August2025
2025-08-23,Read (~20 min),daily,0,Week 3,August2025
2025-08-24,Read (~20 min),daily,0,Week 3,August2025
2025-08-25,Read (~20 min),daily,0,Week 4,August2025
2025-08-26,Read (~20 min),daily,0,Week 4,August2025
2025-08-27,Read (~20 min),daily,0,Week 4,August2025
2025-08-28,Read (~20 min),daily,0,Week 4,August2025
2025-08-29,Read (~20 min),daily,0,Week 4,August2025
2025-08-30,Read (~20 min),daily,0,Week 4,August2025
2025-08-31,Read (~20 min),daily,0,Week 4,August2025
2025-08-18,Vitamins,daily,0,Week 3,August2025
2025-08-19,Vitamins,daily,0,Week 3,August2025
2025-08-20,Vitamins,daily,0,Week 3,August2025
2025-08-21,Vitamins,daily,0,Week 3,August2025
2025-08-22,Vitamins,daily,0,Week 3,August2025
2025-08-23,Vitamins,daily,0,Week 3,August2025
2025-08-24,Vitamins,daily,0,Week 3,August2025
2025-08-25,Vitamins,daily,0,Week 4,August2025
2025-08-26,Vitamins,daily,0,Week 4,August2025
2025-08-27,Vitamins,daily,0,Week 4,August2025
2025-08-28,Vitamins,daily,0,Week 4,August2025
2025-08-29,Vitamins,daily,0,Week 4,August2025
2025-08-30,Vitamins,daily,0,Week 4,August2025
2025-08-31,Vitamins,daily,0,Week 4,August2025
2025-08-18,Duolingo,daily,0,Week 3,August2025
2025-08-19,Duolingo,daily,0,Week 3,August2025
2025-08-20,Duolingo,daily,0,Week 3,August2025
2025-08-21,Duolingo,daily,0,Week 3,August2025
2025-08-22,Duolingo,daily,0,Week 3,August2025
2025-08-23,Duolingo,daily,0,Week 3,August2025
2025-08-24,Duolingo,daily,0,Week 3,August2025
2025-08-25,Duolingo,daily,0,Week 4,August2025
2025-08-26,Duolingo,daily,0,Week 4,August2025
2025-08-27,Duolingo,daily,0,Week 4,August2025
2025-08-28,Duolingo,daily,0,Week 4,August2025
2025-08-29,Duolingo,daily,0,Week 4,August2025
2025-08-30,Duolingo,daily,0,Week 4,August2025
2025-08-31,Duolingo,daily,0,Week 4,August2025
2025-08-18,Cleaning,weekly,0,Week 3,August2025
2025-08-25,Cleaning,weekly,0,Week 4,August2025
2025-08-18,Grocery Shop,weekly,0,Week 3,August2025
2025-08-25,Grocery Shop,weekly,0,Week 4,August2025
2025-08-18,Meal Prep,weekly,0,Week 3,August2025
2025-08-25,Meal Prep,weekly,0,Week 4,August2025
2025-08-18,Website work (~2h),weekly,0,Week 3,August2025
2025-08-25,Website work (~2h),weekly,0,Week 4,August2025
2025-08-18,Recycling,weekly,0,Week 3,August2025
2025-08-25,Recycling,weekly,0,Week 4,August2025
2025-08-18,Trash,weekly,0,Week 3,August2025
2025-08-25,Trash,weekly,0,Week 4,August2025
2025-08-18,Shave/Trim,weekly,0,Week 3,August2025
2025-08-25,Shave/Trim,weekly,0,Week 4,August2025
2025-08-18,Water Plants,weekly,0,Week 3,August2025
2025-08-25,Water Plants,weekly,0,Week 4,August2025
2025-08-18,Weekend Exercise,weekly,0,Week 3,August2025
2025-08-25,Weekend Exercise,weekly,0,Week 4,August2025
2025-08-01,Wash Sheets,monthly,0,,August2025
2025-08-01,Haircut,monthly,0,,August2025
2025-08-01,Savings Deposit,monthly,0,,August2025
2025-08-01,Loan Payment,monthly,0,,August2025
2025-08-01,Wash mats,monthly,0,,August2025
2025-09-01,Exercise,daily,0,Week 1,September2025
2025-09-02,Exercise,daily,0,Week 1,September2025
2025-09-03,Exercise,daily,0,Week 1,September2025
2025-09-04,Exercise,daily,0,Week 1,September2025
2025-09-05,Exercise,daily,0,Week 1,September2025
2025-09-06,Exercise,daily,0,Week 1,September2025
2025-09-07,Exercise,daily,0,Week 1,September2025
2025-09-08,Exercise,daily,0,Week 2,September2025
2025-09-09,Exercise,daily,0,Week 2,September2025
2025-09-10,Exercise,daily,0,Week 2,September2025
2025-09-11,Exercise,daily,0,Week 2,September2025
2025-09-12,Exercise,daily,0,Week 2,September2025
2025-09-13,Exercise,daily,0,Week 2,September2025
2025-09-14,Exercise,daily,0,Week 2,September2025
2025-09-01,Stretch/Yoga (>20min),daily,0,Week 1,September2025
2025-09-02,Stretch/Yoga (>20min),daily,0,Week 1,September2025
2025-09-03,Stretch/Yoga (>20min),daily,0,Week 1,September2025
2025-09-04,Stretch/Yoga (>20min),daily,0,Week 1,September2025
2025-09-05,Stretch/Yoga (>20min),daily,0,Week 1,September2025
2025-09-06,Stretch/Yoga (>20min),daily,0,Week 1,September2025
2025-09-07,Stretch/Yoga (>20min),daily,0,Week 1,September2025
2025-09-08,Stretch/Yoga (>20min),daily,0,Week 2,September2025
2025-09-09,Stretch/Yoga (>20min),daily,0,Week 2,September2025
2025-09-10,Stretch/Yoga (>20min),daily,0,Week 2,September2025
2025-09-11,Stretch/Yoga (>20min),daily,0,Week 2,September2025
2025-09-12,Stretch/Yoga (>20min),daily,0,Week 2,September2025
2025-09-13,Stretch/Yoga (>20min),daily,0,Week 2,September2025
2025-09-14,Stretch/Yoga (>20min),daily,0,Week 2,September2025
2025-09-01,Social Media (<limit),daily,0,Week 1,September2025
2025-09-02,Social Media (<limit),daily,0,Week 1,September2025
2025-09-03,Social Media (<limit),daily,0,Week 1,September2025
2025-09-04,Social Media (<limit),daily,0,Week 1,September2025
2025-09-05,Social Media (<limit),daily,0,Week 1,September2025
2025-09-06,Social Media (<limit),daily,0,Week 1,September2025
2025-09-07,Social Media (<limit),daily,0,Week 1,September2025
2025-09-08,Social Media (<limit),daily,0,Week 2,September2025
2025-09-09,Social Media (<limit),daily,0,Week 2,September2025
2025-09-10,Social Media (<limit),daily,0,Week 2,September2025
2025-09-11,Social Media (<limit),daily,0,Week 2,September2025
2025-09-12,Social Media (<limit),daily,0,Week 2,September2025
2025-09-13,Social Media (<limit),daily,0,Week 2,September2025
2025-09-14,Social Media (<limit),daily,0,Week 2,September2025
2025-09-01,Eat in,daily,0,Week 1,September2025
2025-09-02,Eat in,daily,0,Week 1,September2025
2025-09-03,Eat in,daily,0,Week 1,September2025
2025-09-04,Eat in,daily,0,Week 1,September2025
2025-09-05,Eat in,daily,0,Week 1,September2025
2025-09-06,Eat in,daily,0,Week 1,September2025
2025-09-07,Eat in,daily,0,Week 1,September2025
2025-09-08,Eat in,daily,0,Week 2,September2025
2025-09-09,Eat in,daily,0,Week 2,September2025
2025-09-10,Eat in,daily,0,Week 2,September2025
2025-09-11,Eat in,daily,0,Week 2,September2025
2025-09-12,Eat in,daily,0,Week 2,September2025
2025-09-13,Eat in,daily,0,Week 2,September2025
2025-09-14,Eat in,daily,0,Week 2,September2025
2025-09-01,Review Budget/Goals,daily,0,Week 1,September2025
2025-09-02,Review Budget/Goals,daily,0,Week 1,September2025
2025-09-03,Review Budget/Goals,daily,0,Week 1,September2025
2025-09-04,Review Budget/Goals,daily,0,Week 1,September2025
2025-09-05,Review Budget/Goals,daily,0,Week 1,September2025
2025-09-06,Review Budget/Goals,daily,0,Week 1,September2025
2025-09-07,Review Budget/Goals,daily,0,Week 1,September2025
2025-09-08,Review Budget/Goals,daily,0,Week 2,September2025
2025-09-09,Review Budget/Goals,daily,0,Week 2,September2025
2025-09-10,Review Budget/Goals,daily,0,Week 2,September2025
2025-09-11,Review Budget/Goals,daily,0,Week 2,September2025
2025-09-12,Review Budget/Goals,daily,0,Week 2,September2025
2025-09-13,Review Budget/Goals,daily,0,Week 2,September2025
2025-09-14,Review Budget/Goals,daily,0,Week 2,September2025
2025-09-01,(2x)Brush+(1x)Floss,daily,0,Week 1,September2025
2025-09-02,(2x)Brush+(1x)Floss,daily,0,Week 1,September2025
2025-09-03,(2x)Brush+(1x)Floss,daily,0,Week 1,September2025
2025-09-04,(2x)Brush+(1x)Floss,daily,0,Week 1,September2025
2025-09-05,(2x)Brush+(1x)Floss,daily,0,Week 1,September2025
2025-09-06,(2x)Brush+(1x)Floss,daily,0,Week 1,September2025
2025-09-07,(2x)Brush+(1x)Floss,daily,0,Week 1,September2025
2025-09-08,(2x)Brush+(1x)Floss,daily,0,Week 2,September2025
2025-09-09,(2x)Brush+(1x)Floss,daily,0,Week 2,September2025
2025-09-10,(2x)Brush+(1x)Floss,daily,0,Week 2,September2025
2025-09-11,(2x)Brush+(1x)Floss,daily,0,Week 2,September2025
2025-09-12,(2x)Brush+(1x)Floss,daily,0,Week 2,September2025
2025-09-13,(2x)Brush+(1x)Floss,daily,0,Week 2,September2025
2025-09-14,(2x)Brush+(1x)Floss,daily,0,Week 2,September2025
2025-09-01,Water (3L),daily,0,Week 1,September2025
2025-09-02,Water (3L),daily,0,Week 1,September2025
2025-09-03,Water (3L),daily,0,Week 1,September2025
2025-09-04,Water (3L),daily,0,Week 1,September2025
2025-09-05,Water (3L),daily,0,Week 1,September2025
2025-09-06,Water (3L),daily,0,Week 1,September2025
2025-09-07,Water (3L),daily,0,Week 1,September2025
2025-09-08,Water (3L),daily,0,Week 2,September2025
2025-09-09,Water (3L),daily,0,Week 2,September2025
2025-09-10,Water (3L),daily,0,Week 2,September2025
2025-09-11,Water (3L),daily,0,Week 2,September2025
2025-09-12,Water (3L),daily,0,Week 2,September2025
2025-09-13,Water (3L),daily,0,Week 2,September2025
2025-09-14,Water (3L),daily,0,Week 2,September2025
2025-09-01,7 hours sleep,daily,0,Week 1,September2025
2025-09-02,7 hours sleep,daily,0,Week 1,September2025
2025-09-03,7 hours sleep,daily,0,Week 1,September2025
2025-09-04,7 hours sleep,daily,0,Week 1,September2025
2025-09-05,7 hours sleep,daily,0,Week 1,September2025
2025-09-06,7 hours sleep,daily,0,Week 1,September2025
2025-09-07,7 hours sleep,daily,0,Week 1,September2025
2025-09-08,7 hours sleep,daily,0,Week 2,September2025
2025-09-09,7 hours sleep,daily,0,Week 2,September2025
2025-09-10,7 hours sleep,daily,0,Week 2,September2025
2025-09-11,7 hours sleep,daily,0,Week 2,September2025
2025-09-12,7 hours sleep,daily,0,Week 2,September2025
2025-09-13,7 hours sleep,daily,0,Week 2,September2025
2025-09-14,7 hours sleep,daily,0,Week 2,September2025
2025-09-01,Clean (~20 min),daily,0,Week 1,September2025
2025-09-02,Clean (~20 min),daily,0,Week 1,September2025
2025-09-03,Clean (~20 min),daily,0,Week 1,September2025
2025-09-04,Clean (~20 min),daily,0,Week 1,September2025
2025-09-05,Clean (~20 min),daily,0,Week 1,September2025
2025-09-06,Clean (~20 min),daily,0,Week 1,September2025
2025-09-07,Clean (~20 min),daily,0,Week 1,September2025
2025-09-08,Clean (~20 min),daily,0,Week 2,September2025
2025-09-09,Clean (~20 min),daily,0,Week 2,September2025
2025-09-10,Clean (~20 min),daily,0,Week 2,September2025
2025-09-11,Clean (~20 min),daily,0,Week 2,September2025
2025-09-12,Clean (~20 min),daily,0,Week 2,September2025
2025-09-13,Clean (~20 min),daily,0,Week 2,September2025
2025-09-14,Clean (~20 min),daily,0,Week 2,September2025
2025-09-01,Read (~20 min),daily,0,Week 1,September2025
2025-09-02,Read (~20 min),daily,0,Week 1,September2025
2025-09-03,Read (~20 min),daily,0,Week 1,September2025
2025-09-04,Read (~20 min),daily,0,Week 1,September2025
2025-09-05,Read (~20 min),daily,0,Week 1,September2025
